id,token,entity
D0189,melakukan,
D0189,olah,
D0189,TKP,
D0189,mengggali,
D0189,keterangan,
D0189,para,
D0189,saksi,
D0189,serta,
D0189,menganalisis,
D0189,CCTV,
D0189,di,
D0189,sekitar,
D0189,lokasi,
D0189,Dari,
D0189,rekaman,
D0189,CCTV,
D0189,tersebut,
D0189,polisi,
D0189,mengantongi,
D0189,ciriciri,
D0189,pelaku,
D0189,Sekitar,
D0189,pukul,
D0189,1500,
D0189,WIB,
D0189,ARR,
D0189,diringkus,
D0189,tanpa,
D0189,perlawanan,
D0189,Kami,
D0189,amankan,
D0189,barang,
D0189,bukti,
D0189,berupa,
D0189,uang,
D0189,tunai,
D0189,sebesar,
D0189,Rp,
D0189,10,
D0189,juta,
D0189,satu,
D0189,buah,
D0189,kunci,
D0189,gembok,
D0189,dan,
D0189,satu,
D0189,kunci,
D0189,brankas,
D0189,yang,
D0189,diduga,
D0189,digunakan,
D0189,dalam,
D0189,aksi,
D0189,pencurian,
D0189,imbuhnya,
D0189,Saat,
D0189,ini,
D0189,tersangka,
D0189,ARR,
D0189,tengah,
D0189,menjalani,
D0189,proses,
D0189,penyidikan,
D0189,lebih,
D0189,lanjut,
D0189,di,
D0189,Mapolres,
D0189,Gresik,
D0189,untuk,
D0189,mempertanggungjawabkan,
D0189,perbuatannya,
D0189,Polres,
D0189,Gresik,
D0189,berkomitmen,
D0189,untuk,
D0189,terus,
D0189,hadir,
D0189,di,
D0189,tengah,
D0189,masyarakat,
D0189,menjaga,
D0189,rasa,
D0189,aman,
D0189,serta,
D0189,menindak,
D0189,tegas,
D0189,setiap,
D0189,tindak,
D0189,kriminalitas,
D0189,yang,
D0189,mengganggu,
D0189,ketentraman,
D0189,masyarakat,
D0189,Kami,
D0189,tegaskan,
D0189,tidak,
D0189,ada,
D0189,tempat,
D0189,bagi,
D0189,pelaku,
D0189,kejahatan,
D0189,di,
D0189,wilayah,
D0189,hukum,
D0189,Polres,
D0189,Gresik,
D0189,tegas,
D0189,Kasat,
D0189,Reskrim,
D0189,Polres,
D0189,Gresik,
D0189,AKP,
D0189,Abid,
D0189,Uais,
D0189,AlQarni,
D0189,Aziz,
D0190,Seorang,
D0190,pria,
D0190,berinisial,
D0190,M,
D0190,alias,
D0190,Tuan,
D0190,Bajil,
D0190,warga,
D0190,Desa,
D0190,Sukadana,
D0190,Kecamatan,
D0190,Pujut,
D0190,Lombok,
D0190,Tengah,
D0190,diamankan,
D0190,warga,
D0190,karena,
D0190,diduga,
D0190,mencuri,
D0190,tiga,
D0190,kerbau,
D0190,di,
D0190,Desa,
D0190,Tumpak,
D0190,Minggu,
D0190,1242025,
D0190,dini,
D0190,hari,
D0190,Namun,
D0190,Tuan,
D0190,Bajil,
D0190,membantah,
D0190,tuduhan,
D0190,tersebut,
D0190,dan,
D0190,mengaku,
D0190,menjadi,
D0190,korban,
D0190,jebakan,
D0190,Saya,
D0190,hanya,
D0190,diajak,
D0190,jam,
D0190,dua,
D0190,malam,
D0190,waktu,
D0190,itu,
D0190,Tolong,
D0190,lewatkan,
D0190,hewan,
D0190,kerbau,
D0190,saya,
D0190,Sudah,
D0190,titip,
D0190,dua,
D0190,malam,
D0190,dan,
D0190,saya,
D0190,sanggupi,
D0190,Tibatiba,
D0190,setelah,
D0190,jam,
D0190,10,
D0190,malam,
D0190,itu,
D0190,bukan,
D0190,barang,
D0190,lama,
D0190,sekarang,
D0190,itu,
D0190,dicuri,
D0190,pak,
D0190,Merasa,
D0190,dijebak,
D0190,kata,
D0190,Bajil,
D0190,di,
D0190,hadapan,
D0190,awak,
D0190,media,
D0190,Senin,
D0190,2842025,
D0190,Bajil,
D0190,mengeklaim,
D0190,tidak,
D0190,pernah,
D0190,mencuri,
D0190,sebelumnya,
D0190,Ia,
D0190,mengatakan,
D0190,hanya,
D0190,membantu,
D0190,membawa,
D0190,kerbau,
D0190,atas,
D0190,permintaan,
D0190,temannya,
D0190,yang,
D0190,disebut,
D0190,bernama,
D0190,Apak,
D0190,SCROLL,
D0190,TO,
D0190,CONTINUE,
D0190,WITH,
D0190,CONTENT,
D0190,Tidak,
D0190,pernah,
D0190,mencuri,
D0190,ini,
D0190,baru,
D0190,pertama,
D0190,Apak,
D0190,nama,
D0190,yang,
D0190,jebak,
D0190,saya,
D0190,ujarnya,
D0190,Mendengar,
D0190,pengakuan,
D0190,tersebut,
D0190,Wakapolres,
D0190,Lombok,
D0190,Tengah,
D0190,Kompol,
D0190,Imam,
D0190,Maladi,
D0190,memerintahkan,
D0190,jajarannya,
D0190,untuk,
D0190,mendalami,
D0190,kasus,
D0190,itu,
D0190,Ia,
D0190,meminta,
D0190,kasus,
D0190,ini,
D0190,segera,
D0190,diungkap,
D0190,secara,
D0190,jelas,
D0190,Ini,
D0190,baru,
D0190,pertama,
D0190,ya,
D0190,menurut,
D0190,keterangan,
D0190,Tuan,
D0190,Bajil,
D0190,ya,
D0190,Nanti,
D0190,didalami,
D0190,oleh,
D0190,Ibu,
D0190,Kasat,
D0190,Reskrim,
D0190,dan,
D0190,Ibu,
D0190,Kapolsek,
D0190,Kawasan,
D0190,ya,
D0190,ungkap,
D0190,Imam,
D0190,Imam,
D0190,menjelaskan,
D0190,M,
D0190,diamankan,
D0190,warga,
D0190,setelah,
D0190,diduga,
D0190,mencuri,
D0190,tiga,
D0190,kerbau,
D0190,milik,
D0190,seorang,
D0190,warga,
D0190,di,
D0190,Desa,
D0190,Tumpak,
D0190,Kecamatan,
D0190,Pujut,
D0190,Pelaku,
D0190,diamankan,
D0190,warga,
D0190,sekitar,
D0190,pukul,
D0190,0300,
D0190,Wita,
D0190,di,
D0190,Dusun,
D0190,Petule,
D0190,Desa,
D0190,Tumpak,
D0190,Kecamatan,
D0190,Pujut,
D0190,ujarnya,
D0190,Kapolsek,
D0190,Kawasan,
D0190,Mandalika,
D0190,AKP,
D0190,Rahel,
D0190,Elsi,
D0190,Mbuik,
D0190,menambahkan,
D0190,kejadian,
D0190,bermula,
D0190,saat,
D0190,korban,
D0190,menyadari,
D0190,tiga,
D0190,ekor,
D0190,kerbau,
D0190,miliknya,
D0190,hilang,
D0190,dari,
D0190,kandang,
D0190,Korban,
D0190,bersama,
D0190,sejumlah,
D0190,warga,
D0190,kemudian,
D0190,mencari,
D0190,dengan,
D0190,mengikuti,
D0190,jejak,
D0190,kaki,
D0190,dan,
D0190,kotoran,
D0190,hewan,
D0190,Jejak,
D0190,kaki,
D0190,hewan,
D0190,tersebut,
D0190,mengarah,
D0190,ke,
D0190,wilayah,
D0190,Desa,
D0190,Tumpak,
D0190,berjarak,
D0190,lebih,
D0190,dari,
D0190,10,
D0190,kilometer,
D0190,dari,
D0190,kandang,
D0190,tempat,
D0190,kerbau,
D0190,tersebut,
D0190,dicuri,
D0190,Korban,
D0190,bersama,
D0190,temannya,
D0190,tibatiba,
D0190,dilempari,
D0190,batu,
D0190,oleh,
D0190,seseorang,
D0190,yang,
D0190,diduga,
D0190,pelaku,
D0190,yang,
D0190,terlihat,
D0190,sedang,
D0190,menggiring,
D0190,hewan,
D0190,Korban,
D0190,bersama,
D0190,beberapa,
D0190,warga,
D0190,sempat,
D0190,terjadi,
D0190,perkelahian,
D0190,dan,
D0190,berhasil,
D0190,mengamankan,
D0190,salah,
D0190,satu,
D0190,terduga,
D0190,pelaku,
D0190,jelas,
D0190,Rahel,
D0190,Akibat,
D0190,perkelahian,
D0190,tersebut,
D0190,Tuan,
D0190,Bajil,
D0190,mengalami,
D0190,lukaluka,
D0190,sementara,
D0190,pelaku,
D0190,lain,
D0190,berhasil,
D0190,melarikan,
D0190,diri,
D0190,Atas,
D0190,kejadian,
D0190,itu,
D0190,Bajil,
D0190,kini,
D0190,ditetapkan,
D0190,sebagai,
D0190,tersangka,
D0190,dengan,
D0190,jeratan,
D0190,Pasal,
D0190,363,
D0190,KUHP,
D0190,tentang,
D0190,pencurian,
D0190,dengan,
D0190,ancaman,
D0190,hukuman,
D0190,tujuh,
D0190,tahun,
D0190,penjara,
D0190,Saat,
D0190,ini,
D0190,pelaku,
D0190,sudah,
D0190,diamankan,
D0190,di,
D0190,Polres,
D0190,Lombok,
D0190,Tengah,
D0190,untuk,
D0190,dilakukan,
D0190,pengembangan,
D0190,imbuhnya,
D0191,Seorang,
D0191,karyawan,
D0191,hotel,
D0191,inisial,
D0191,RH,
D0191,19,
D0191,di,
D0191,Kota,
D0191,Gorontalo,
D0191,Provinsi,
D0191,Gorontalo,
D0191,diamankan,
D0191,dan,
D0191,ditetapkan,
D0191,sebagai,
D0191,tersangka,
D0191,setelah,
D0191,mencuri,
D0191,uang,
D0191,milik,
D0191,turis,
D0191,asal,
D0191,Ukraina,
D0191,RH,
D0191,mengaku,
D0191,nekat,
D0191,melakukan,
D0191,hal,
D0191,tersebut,
D0191,karena,
D0191,terlilit,
D0191,utang,
D0191,Melansir,
D0191,detikSulsel,
D0191,pelaku,
D0191,mencuri,
D0191,uang,
D0191,korban,
D0191,berupa,
D0191,uang,
D0191,dolar,
D0191,3,
D0191,lembar,
D0191,lira,
D0191,3,
D0191,lembar,
D0191,dan,
D0191,dirham,
D0191,1,
D0191,lembar,
D0191,Pencurian,
D0191,tepatnya,
D0191,terjadi,
D0191,di,
D0191,salah,
D0191,satu,
D0191,kamar,
D0191,hotel,
D0191,di,
D0191,Kecamatan,
D0191,Kota,
D0191,Timur,
D0191,Kota,
D0191,Gorontalo,
D0191,pada,
D0191,Selasa,
D0191,14,
D0191,sekitar,
D0191,pukul,
D0191,1200,
D0191,Wita,
D0191,Kasus,
D0191,tindak,
D0191,pidana,
D0191,pencurian,
D0191,Pelaku,
D0191,diduga,
D0191,karyawan,
D0191,hotel,
D0191,dan,
D0191,sudah,
D0191,diamankan,
D0191,Untuk,
D0191,korban,
D0191,warga,
D0191,negara,
D0191,Ukraina,
D0191,kata,
D0191,AKP,
D0191,Akmal,
D0191,Novian,
D0191,Reza,
D0191,Selasa,
D0191,142025,
D0191,SCROLL,
D0191,TO,
D0191,CONTINUE,
D0191,WITH,
D0191,CONTENT,
D0191,Akmal,
D0191,menjelaskan,
D0191,RH,
D0191,yang,
D0191,merupakan,
D0191,karyawan,
D0191,hotel,
D0191,bagian,
D0191,supervisor,
D0191,itu,
D0191,telah,
D0191,ditetapkan,
D0191,sebagai,
D0191,tersangka,
D0191,Dia,
D0191,juga,
D0191,sudah,
D0191,ditahan,
D0191,Sudah,
D0191,ditetapkan,
D0191,tersangka,
D0191,dan,
D0191,sudah,
D0191,ditahan,
D0191,kemarin,
D0191,Dia,
D0191,RH,
D0191,ini,
D0191,kan,
D0191,karyawan,
D0191,hotel,
D0191,bagian,
D0191,supervisornya,
D0191,pihak,
D0191,hotel,
D0191,kata,
D0191,Akmal,
D0191,Novian,
D0191,Reza,
D0191,Kamis,
D0191,34,
D0191,Penetapan,
D0191,tersangka,
D0191,dilakukan,
D0191,tim,
D0191,penyidik,
D0191,usai,
D0191,melakukan,
D0191,gelar,
D0191,perkara,
D0191,setelah,
D0191,mengidentifikasi,
D0191,rekaman,
D0191,CCTV,
D0191,hotel,
D0191,Rabu,
D0191,24,
D0191,Aksi,
D0191,RH,
D0191,menggasak,
D0191,uang,
D0191,korban,
D0191,turut,
D0191,terekam,
D0191,CCTV,
D0191,Pengakuan,
D0191,pelaku,
D0191,hanya,
D0191,ekonomi,
D0191,terlilit,
D0191,utang,
D0191,Motif,
D0191,masalah,
D0191,ekonomi,
D0191,banyak,
D0191,utang,
D0191,terlilit,
D0191,utang,
D0191,tambahnya,
D0191,Saat,
D0191,ini,
D0191,pelaku,
D0191,sudah,
D0191,ditahan,
D0191,di,
D0191,Polresta,
D0191,Gorontalo,
D0191,Kota,
D0191,Atas,
D0191,perbuatannya,
D0191,pelaku,
D0191,dijerat,
D0191,dengan,
D0191,Pasal,
D0191,362,
D0191,KHUP,
D0191,tentang,
D0191,tindak,
D0191,pidana,
D0191,pencurian,
D0191,Dengan,
D0191,ancaman,
D0191,5,
D0191,tahun,
D0191,penjara,
D0191,jelas,
D0191,Akmal,
D0192,Pria,
D0192,berinisial,
D0192,LRR,
D0192,42,
D0192,tewas,
D0192,dibacok,
D0192,di,
D0192,Kabupaten,
D0192,Maluku,
D0192,Tengah,
D0192,Maluku,
D0192,Keluarga,
D0192,korban,
D0192,yang,
D0192,tak,
D0192,terima,
D0192,lalu,
D0192,mengamuk,
D0192,dan,
D0192,membongkar,
D0192,rumah,
D0192,pelaku,
D0192,LY,
D0192,43,
D0192,Telah,
D0192,terjadi,
D0192,penganiayaan,
D0192,menggunakan,
D0192,benda,
D0192,tajam,
D0192,parang,
D0192,yang,
D0192,mengakibatkan,
D0192,korban,
D0192,meninggal,
D0192,kata,
D0192,Kapolresta,
D0192,Pulau,
D0192,Ambon,
D0192,AKBP,
D0192,Yoga,
D0192,Putra,
D0192,Prima,
D0192,Setya,
D0192,kepada,
D0192,detikcom,
D0192,Selasa,
D0192,142025,
D0192,Insiden,
D0192,pembacokan,
D0192,itu,
D0192,terjadi,
D0192,di,
D0192,Kompleks,
D0192,Hape,
D0192,Dusun,
D0192,Wayasel,
D0192,Desa,
D0192,Wakasihu,
D0192,Kecamatan,
D0192,Leihitu,
D0192,Barat,
D0192,Senin,
D0192,313,
D0192,pukul,
D0192,1700,
D0192,WIT,
D0192,Korban,
D0192,LRR,
D0192,awalnya,
D0192,pergi,
D0192,ziarah,
D0192,ke,
D0192,kuburan,
D0192,SCROLL,
D0192,TO,
D0192,CONTINUE,
D0192,WITH,
D0192,CONTENT,
D0192,Korban,
D0192,awalnya,
D0192,meminta,
D0192,izin,
D0192,ke,
D0192,istri,
D0192,inisial,
D0192,W,
D0192,36,
D0192,untuk,
D0192,berziarah,
D0192,ke,
D0192,kuburan,
D0192,Namun,
D0192,tak,
D0192,berselang,
D0192,lama,
D0192,istrinya,
D0192,mendapati,
D0192,informasi,
D0192,dari,
D0192,pria,
D0192,bernama,
D0192,La,
D0192,Nongke,
D0192,bahwa,
D0192,suaminya,
D0192,sedang,
D0192,terjatuh,
D0192,jelasnya,
D0192,Istri,
D0192,langsung,
D0192,menuju,
D0192,TKP,
D0192,dan,
D0192,melihat,
D0192,korban,
D0192,sudah,
D0192,terjatuh,
D0192,tertelungkup,
D0192,Kondisi,
D0192,korban,
D0192,saat,
D0192,itu,
D0192,mengalami,
D0192,luka,
D0192,di,
D0192,bagian,
D0192,leher,
D0192,dan,
D0192,sudah,
D0192,meninggal,
D0192,dunia,
D0192,usai,
D0192,dibacok,
D0192,pelaku,
D0192,bebernya,
D0192,Pembacokan,
D0192,itu,
D0192,menyulut,
D0192,kemarahan,
D0192,keluarga,
D0192,korban,
D0192,Keluarga,
D0192,lalu,
D0192,merusak,
D0192,rumah,
D0192,milik,
D0192,pelaku,
D0192,Kerugian,
D0192,material,
D0192,berupa,
D0192,rusaknya,
D0192,satu,
D0192,unit,
D0192,rumah,
D0192,milik,
D0192,pelaku,
D0192,ujarnya,
D0192,Yoga,
D0192,menambahkan,
D0192,usia,
D0192,kejadian,
D0192,itu,
D0192,pihaknya,
D0192,bergerak,
D0192,cepat,
D0192,dan,
D0192,menangkap,
D0192,pelaku,
D0192,Dia,
D0192,mengatakan,
D0192,untuk,
D0192,motif,
D0192,pembacokan,
D0192,masih,
D0192,sementara,
D0192,diusut,
D0192,Pelaku,
D0192,sudah,
D0192,ditangkap,
D0192,dan,
D0192,sekarang,
D0192,ditahan,
D0192,Rutan,
D0192,Mapolresta,
D0192,Pulau,
D0192,Ambon,
D0192,Nah,
D0192,untuk,
D0192,motifnya,
D0192,pembacokan,
D0192,masih,
D0192,sementara,
D0192,diusut,
D0192,imbuhnya,
D0193,Polres,
D0193,Pasuruan,
D0193,Kota,
D0193,menggelar,
D0193,razia,
D0193,terpadu,
D0193,mendadak,
D0193,menjelang,
D0193,Lebaran,
D0193,Hasilnya,
D0193,puluhan,
D0193,motor,
D0193,bodong,
D0193,dan,
D0193,remaja,
D0193,positif,
D0193,narkoba,
D0193,diamankan,
D0193,Razia,
D0193,terpadu,
D0193,dilakukan,
D0193,pada,
D0193,Minggu,
D0193,3032025,
D0193,pukul,
D0193,0100,
D0193,WIB,
D0193,hingga,
D0193,0300,
D0193,WIB,
D0193,Sasarannya,
D0193,tempattempat,
D0193,keramaian,
D0193,kata,
D0193,Kapolres,
D0193,Pasuruan,
D0193,Kota,
D0193,AKBP,
D0193,Davis,
D0193,Busin,
D0193,Siswara,
D0193,Dari,
D0193,razia,
D0193,yang,
D0193,dilakukan,
D0193,pihaknya,
D0193,menyita,
D0193,22,
D0193,motor,
D0193,dan,
D0193,1,
D0193,mobil,
D0193,Kebanyakan,
D0193,dari,
D0193,barang,
D0193,bukti,
D0193,yang,
D0193,disita,
D0193,oleh,
D0193,Polres,
D0193,Pasuruan,
D0193,Kota,
D0193,tidak,
D0193,memiliki,
D0193,surat,
D0193,kelengkapan,
D0193,kendaraan,
D0193,STNK,
D0193,SCROLL,
D0193,TO,
D0193,CONTINUE,
D0193,WITH,
D0193,CONTENT,
D0193,Barang,
D0193,bukti,
D0193,kendaraan,
D0193,bermotor,
D0193,kebanyakan,
D0193,banyak,
D0193,didapati,
D0193,di,
D0193,pelabuhan,
D0193,Untuk,
D0193,mobil,
D0193,pemiliknya,
D0193,kedapatan,
D0193,minum,
D0193,minuman,
D0193,keras,
D0193,terang,
D0193,Davis,
D0193,Selain,
D0193,kendaraan,
D0193,bermotor,
D0193,polisi,
D0193,juga,
D0193,mengamankan,
D0193,4,
D0193,remaja,
D0193,yang,
D0193,terbukti,
D0193,positif,
D0193,narkoba,
D0193,Itu,
D0193,setelah,
D0193,dilakukan,
D0193,tes,
D0193,urine,
D0193,pada,
D0193,belasan,
D0193,remaja,
D0193,Mereka,
D0193,yakni,
D0193,AZ,
D0193,20,
D0193,warga,
D0193,Kelurahan,
D0193,Kepel,
D0193,Bugul,
D0193,Kidul,
D0193,Kota,
D0193,Pasuruan,
D0193,MF,
D0193,22,
D0193,warga,
D0193,Kelurahan,
D0193,Wonojati,
D0193,Gondangwetan,
D0193,Pasuruan,
D0193,RU,
D0193,warga,
D0193,Kelurahan,
D0193,Kepel,
D0193,Bugulkidul,
D0193,Kota,
D0193,Pasuruan,
D0193,dan,
D0193,SR,
D0193,warga,
D0193,Desa,
D0193,Wonojati,
D0193,Gondangwetan,
D0193,Pasuruan,
D0193,Davis,
D0193,mengatakan,
D0193,razia,
D0193,dilakukan,
D0193,menanggapi,
D0193,keluhan,
D0193,masyarakat,
D0193,terkait,
D0193,peredaran,
D0193,narkoba,
D0193,miras,
D0193,yang,
D0193,meresahkan,
D0193,masyarakat,
D0193,dan,
D0193,berujung,
D0193,pada,
D0193,perkelahian,
D0193,atau,
D0193,balap,
D0193,liar,
D0193,Razia,
D0193,untuk,
D0193,menekan,
D0193,angka,
D0193,kriminalitas,
D0193,pungkasnya,
D0194,Driver,
D0194,ojek,
D0194,online,
D0194,ojol,
D0194,di,
D0194,Kota,
D0194,Tasikmalaya,
D0194,melakukan,
D0194,aksi,
D0194,demonstrasi,
D0194,ke,
D0194,kantor,
D0194,sebuah,
D0194,layanan,
D0194,transportasi,
D0194,online,
D0194,di,
D0194,kota,
D0194,tersebut,
D0194,Mereka,
D0194,menuntut,
D0194,bonus,
D0194,hari,
D0194,raya,
D0194,BHR,
D0194,yang,
D0194,tidak,
D0194,diberikan,
D0194,pihak,
D0194,aplikasi,
D0194,kepada,
D0194,mitra,
D0194,secara,
D0194,merata,
D0194,Aksi,
D0194,yang,
D0194,digelar,
D0194,di,
D0194,kantor,
D0194,sebuah,
D0194,layanan,
D0194,transportasi,
D0194,online,
D0194,yang,
D0194,berada,
D0194,di,
D0194,Jalan,
D0194,Peta,
D0194,Kelurahan,
D0194,Kahuripan,
D0194,Kecamatan,
D0194,Tawang,
D0194,Kota,
D0194,Tasikmalaya,
D0194,sempat,
D0194,diwarnai,
D0194,kericuhan,
D0194,Dari,
D0194,video,
D0194,yang,
D0194,beredar,
D0194,di,
D0194,media,
D0194,sosial,
D0194,pegawai,
D0194,kantor,
D0194,ojol,
D0194,itu,
D0194,tampak,
D0194,kewalahan,
D0194,meredam,
D0194,amarah,
D0194,beberapa,
D0194,orang,
D0194,driver,
D0194,yang,
D0194,tampak,
D0194,tersulut,
D0194,emosi,
D0194,Seorang,
D0194,pengemudi,
D0194,terlihat,
D0194,kontak,
D0194,fisik,
D0194,dengan,
D0194,seorang,
D0194,pegawai,
D0194,kantor,
D0194,ojol,
D0194,tersebut,
D0194,SCROLL,
D0194,TO,
D0194,CONTINUE,
D0194,WITH,
D0194,CONTENT,
D0194,Massa,
D0194,yang,
D0194,protes,
D0194,melakukan,
D0194,aksi,
D0194,brutal,
D0194,di,
D0194,mana,
D0194,seorang,
D0194,pria,
D0194,berperawakan,
D0194,tinggi,
D0194,dan,
D0194,kepala,
D0194,pelontos,
D0194,meraih,
D0194,benda,
D0194,yang,
D0194,diduga,
D0194,tabung,
D0194,alat,
D0194,pemadam,
D0194,api,
D0194,ringan,
D0194,APAR,
D0194,kemudian,
D0194,membantingnya,
D0194,ke,
D0194,lantai,
D0194,Di,
D0194,momen,
D0194,lain,
D0194,pria,
D0194,itu,
D0194,juga,
D0194,menendang,
D0194,meja,
D0194,dan,
D0194,menggulingkan,
D0194,kursi,
D0194,Pegawai,
D0194,perempuan,
D0194,yang,
D0194,merekam,
D0194,kejadian,
D0194,itu,
D0194,tampak,
D0194,berusaha,
D0194,menenangkan,
D0194,Perempuan,
D0194,itu,
D0194,mengatakan,
D0194,akan,
D0194,menghubungi,
D0194,pimpinan,
D0194,untuk,
D0194,menyampaikan,
D0194,tuntutan,
D0194,komunitas,
D0194,ojol,
D0194,tersebut,
D0194,Tapi,
D0194,kemarahan,
D0194,tak,
D0194,kunjung,
D0194,reda,
D0194,Kalau,
D0194,mau,
D0194,ngasih,
D0194,THR,
D0194,harus,
D0194,semuanya,
D0194,jangan,
D0194,yang,
D0194,dikasih,
D0194,dikasih,
D0194,yang,
D0194,enggak,
D0194,enggak,
D0194,kata,
D0194,salah,
D0194,seorang,
D0194,dari,
D0194,mereka,
D0194,Ini,
D0194,saya,
D0194,juga,
D0194,kan,
D0194,karyawan,
D0194,di,
D0194,sini,
D0194,pak,
D0194,saya,
D0194,nggak,
D0194,bisa,
D0194,memutuskan,
D0194,tambah,
D0194,perempuan,
D0194,perekam,
D0194,video,
D0194,Usai,
D0194,kejadian,
D0194,Unit,
D0194,Identifikasi,
D0194,Polres,
D0194,Tasikmalaya,
D0194,Kota,
D0194,tampak,
D0194,melakukan,
D0194,olah,
D0194,TKP,
D0194,di,
D0194,lokasi,
D0194,kejadian,
D0194,Polisi,
D0194,memeriksa,
D0194,dampak,
D0194,kerusakan,
D0194,dan,
D0194,mencari,
D0194,barang,
D0194,bukti,
D0194,serta,
D0194,mengumpulkan,
D0194,keterangan,
D0194,dari,
D0194,para,
D0194,saksi,
D0194,Kasi,
D0194,Humas,
D0194,Polres,
D0194,Tasikmalaya,
D0194,Kota,
D0194,Iptu,
D0194,Jajang,
D0194,Kurniawan,
D0194,membenarkan,
D0194,adanya,
D0194,kejadian,
D0194,tersebut,
D0194,Tapi,
D0194,polisi,
D0194,masih,
D0194,melakukan,
D0194,penyelidikan,
D0194,terkait,
D0194,duduk,
D0194,perkara,
D0194,masalah,
D0194,tersebut,
D0194,Tim,
D0194,Inafis,
D0194,sudah,
D0194,melakukan,
D0194,olah,
D0194,TKP,
D0194,kemudian,
D0194,tim,
D0194,dari,
D0194,Sat,
D0194,Reskrim,
D0194,sedang,
D0194,bergerak,
D0194,di,
D0194,lapangan,
D0194,untuk,
D0194,mencari,
D0194,pihakpihak,
D0194,terkait,
D0194,dalam,
D0194,kejadian,
D0194,tersebut,
D0194,kata,
D0194,Jajang,
D0194,Dari,
D0194,hasil,
D0194,penyelidikan,
D0194,sementara,
D0194,insiden,
D0194,itu,
D0194,dipicu,
D0194,oleh,
D0194,kekecewaan,
D0194,masalah,
D0194,pemberian,
D0194,bonus,
D0194,hari,
D0194,raya,
D0194,bagi,
D0194,pengemudi,
D0194,ojol,
D0194,Infonya,
D0194,seperti,
D0194,itu,
D0194,tapi,
D0194,masih,
D0194,kami,
D0194,selidiki,
D0194,Pihak,
D0194,kantor,
D0194,sudah,
D0194,membuat,
D0194,laporan,
D0194,resmi,
D0194,ke,
D0194,Mapolres,
D0194,kata,
D0194,Jajang,
D0194,Dalam,
D0194,kejadian,
D0194,ini,
D0194,pelaku,
D0194,kericuhan,
D0194,ditangkap,
D0194,polisi,
D0194,Ada,
D0194,dua,
D0194,orang,
D0194,yang,
D0194,berhasil,
D0194,ditangkap,
D0194,tim,
D0194,Resmob,
D0194,reserse,
D0194,mobil,
D0194,Satreskrim,
D0194,Polres,
D0194,Tasikmalaya,
D0194,Kota,
D0194,Sudah,
D0194,kami,
D0194,amankan,
D0194,2,
D0194,orang,
D0194,saat,
D0194,ini,
D0194,masih,
D0194,menjalani,
D0194,pemeriksaan,
D0194,di,
D0194,Sat,
D0194,Reskrim,
D0194,kata,
D0194,Kapolres,
D0194,Tasikmalaya,
D0194,Kota,
D0194,AKBP,
D0194,Moch,
D0194,Faruk,
D0194,Rozi,
D0194,Terkait,
D0194,status,
D0194,hukumnya,
D0194,kedua,
D0194,orang,
D0194,itu,
D0194,masih,
D0194,sebatas,
D0194,saksi,
D0194,karena,
D0194,polisi,
D0194,masih,
D0194,melakukan,
D0194,pemeriksaan,
D0194,terkait,
D0194,duduk,
D0194,perkaranya,
D0194,Belum,
D0194,belum,
D0194,tersangka,
D0194,masih,
D0194,kita,
D0194,periksa,
D0194,dulu,
D0194,Tapi,
D0194,keduanya,
D0194,sudah,
D0194,kami,
D0194,amankan,
D0194,kata,
D0194,Faruk,
D0194,Hasil,
D0194,penyelidikan,
D0194,sementara,
D0194,kata,
D0194,Faruk,
D0194,kekisruhan,
D0194,itu,
D0194,bukan,
D0194,aksi,
D0194,premanisme,
D0194,karena,
D0194,antara,
D0194,kedua,
D0194,pihak,
D0194,itu,
D0194,terjalin,
D0194,hubungan,
D0194,kerja,
D0194,Mereka,
D0194,yang,
D0194,mengamuk,
D0194,adalah,
D0194,mitra,
D0194,kerja,
D0194,alias,
D0194,pengemudi,
D0194,dari,
D0194,perusahaan,
