id,token,entity
D0332,Ngestiharjo,
D0332,Kecamatan,
D0332,Kasihan,
D0332,Kabupaten,
D0332,Bantul,
D0332,Motifnya,
D0332,karena,
D0332,sakit,
D0332,hati,
D0332,pacarnya,
D0332,dipecat,
D0332,dari,
D0332,warung,
D0332,tersebut,
D0332,tanpa,
D0332,alasan,
D0332,Kasi,
D0332,Humas,
D0332,Polres,
D0332,Bantul,
D0332,AKP,
D0332,I,
D0332,Nengah,
D0332,Jeffry,
D0332,menjelaskan,
D0332,pelaku,
D0332,utama,
D0332,dalam,
D0332,kasus,
D0332,itu,
D0332,pria,
D0332,berinisial,
D0332,VDP,
D0332,34,
D0332,warga,
D0332,Tegalrejo,
D0332,Kota,
D0332,Jogja,
D0332,Ia,
D0332,juga,
D0332,mengajak,
D0332,tiga,
D0332,temannya,
D0332,untuk,
D0332,melakukan,
D0332,aksi,
D0332,tersebut,
D0332,Jadi,
D0332,kekasih,
D0332,VDP,
D0332,itu,
D0332,bekerja,
D0332,di,
D0332,warung,
D0332,nasi,
D0332,balap,
D0332,dan,
D0332,dikeluarkan,
D0332,tanpa,
D0332,alasan,
D0332,ungkap,
D0332,Jeffry,
D0332,dilansir,
D0332,detikJogja,
D0332,Kamis,
D0332,3012025,
D0332,pagi,
D0332,SCROLL,
D0332,TO,
D0332,CONTINUE,
D0332,WITH,
D0332,CONTENT,
D0332,Selain,
D0332,VDP,
D0332,tiga,
D0332,rekannya,
D0332,juga,
D0332,jadi,
D0332,tersangka,
D0332,yakni,
D0332,IK,
D0332,21,
D0332,FF,
D0332,25,
D0332,dan,
D0332,ENB,
D0332,25,
D0332,Akibat,
D0332,aksi,
D0332,keempat,
D0332,pelaku,
D0332,kios,
D0332,warung,
D0332,makan,
D0332,nasi,
D0332,balap,
D0332,itu,
D0332,terbakar,
D0332,Minggu,
D0332,191,
D0332,dini,
D0332,hari,
D0332,Video,
D0332,saat,
D0332,pelaku,
D0332,membakar,
D0332,warung,
D0332,tersebut,
D0332,juga,
D0332,sempat,
D0332,viral,
D0332,di,
D0332,media,
D0332,sosial,
D0332,Para,
D0332,pelaku,
D0332,sempat,
D0332,buron,
D0332,beberapa,
D0332,hari,
D0332,hingga,
D0332,akhirnya,
D0332,ditangkap,
D0332,polisi,
D0332,Selasa,
D0332,281,
D0332,Untuk,
D0332,pelaku,
D0332,sudah,
D0332,diamankan,
D0332,semua,
D0332,total,
D0332,ada,
D0332,empat,
D0332,orang,
D0332,dan,
D0332,diamankan,
D0332,kemarin,
D0332,Selasa,
D0332,281,
D0332,kata,
D0332,Kasi,
D0332,Humas,
D0332,Polres,
D0332,Bantul,
D0332,AKP,
D0332,I,
D0332,Nengah,
D0332,Jeffry,
D0332,saat,
D0332,dihubungi,
D0332,wartawan,
D0332,Rabu,
D0332,291,
D0332,Awalnya,
D0332,polisi,
D0332,meringkus,
D0332,pelaku,
D0332,berinisial,
D0332,VDP,
D0332,34,
D0332,warga,
D0332,Kota,
D0332,Jogja,
D0332,di,
D0332,tempat,
D0332,kerjanya,
D0332,Selasa,
D0332,281,
D0332,Dari,
D0332,keterangan,
D0332,VDP,
D0332,mengaku,
D0332,beraksi,
D0332,bersama,
D0332,tiga,
D0332,rekannya,
D0332,ujar,
D0332,Jeffry,
D0332,kemarin,
D0332,Kemudian,
D0332,polisi,
D0332,menangkap,
D0332,pelaku,
D0332,berinisial,
D0332,IK,
D0332,di,
D0332,Bangunkerto,
D0332,Turi,
D0332,Sleman,
D0332,pada,
D0332,hari,
D0332,yang,
D0332,sama,
D0332,Lalu,
D0332,menangkap,
D0332,pelaku,
D0332,inisial,
D0332,FF,
D0332,di,
D0332,Tepus,
D0332,Gunungkidul,
D0332,Dan,
D0332,terakhir,
D0332,ENB,
D0332,25,
D0332,diamankan,
D0332,di,
D0332,Caturharjo,
D0332,Pandak,
D0332,Untuk,
D0332,barang,
D0332,bukti,
D0332,yang,
D0332,diamankan,
D0332,ada,
D0332,empat,
D0332,unit,
D0332,smartphone,
D0332,milik,
D0332,masingmasing,
D0332,pelaku,
D0332,dan,
D0332,dua,
D0332,unit,
D0332,motor,
D0332,yang,
D0332,digunakan,
D0332,pelaku,
D0332,saat,
D0332,beraksi,
D0332,ucap,
D0332,Jeffry,
D0332,Akibat,
D0332,kebakaran,
D0332,itu,
D0332,warung,
D0332,milik,
D0332,korban,
D0332,tidak,
D0332,mengalami,
D0332,kerusakan,
D0332,parah,
D0332,Sehari,
D0332,setelah,
D0332,kejadian,
D0332,warung,
D0332,itu,
D0332,juga,
D0332,kembali,
D0332,beroperasi,
D0332,Iya,
D0332,kemarin,
D0332,Minggu,
D0332,memang,
D0332,terbakar,
D0332,tapi,
D0332,sekarang,
D0332,sudah,
D0332,buka,
D0332,lagi,
D0332,kata,
D0332,pemilik,
D0332,kios,
D0332,yang,
D0332,digunakan,
D0332,tempat,
D0332,usaha,
D0332,nasi,
D0332,balap,
D0332,Suniyati,
D0332,60,
D0332,Menurut,
D0332,Suniyati,
D0332,warungnya,
D0332,dibakar,
D0332,saat,
D0332,sudah,
D0332,tutup,
D0332,Suniyati,
D0332,mengaku,
D0332,tidak,
D0332,tahu,
D0332,apakah,
D0332,pemilik,
D0332,usaha,
D0332,warung,
D0332,nasi,
D0332,balap,
D0332,yang,
D0332,menyewa,
D0332,kiosnya,
D0332,itu,
D0332,punya,
D0332,masalah,
D0332,dengan,
D0332,orang,
D0332,lain,
D0332,Yang,
D0332,punya,
D0332,masih,
D0332,muda,
D0332,dan,
D0332,sudah,
D0332,mengontrak,
D0332,sekitar,
D0332,9,
D0332,bulan,
D0332,Tapi,
D0332,pemiliknya,
D0332,tidak,
D0332,di,
D0332,sini,
D0332,karena,
D0332,sudah,
D0332,ada,
D0332,karyawannya,
D0332,ujar,
D0332,dia,
D0333,Seorang,
D0333,pria,
D0333,berinisial,
D0333,SN,
D0333,36,
D0333,menikam,
D0333,warga,
D0333,sekampungnya,
D0333,di,
D0333,Kabupaten,
D0333,Nias,
D0333,Selatan,
D0333,Nisel,
D0333,Sumatera,
D0333,Utara,
D0333,Sumut,
D0333,inisial,
D0333,FH,
D0333,54,
D0333,Peristiwa,
D0333,itu,
D0333,dipicu,
D0333,karena,
D0333,pelaku,
D0333,kesal,
D0333,sering,
D0333,diejek,
D0333,oleh,
D0333,korban,
D0333,Kasat,
D0333,Reskrim,
D0333,Polres,
D0333,Nisel,
D0333,AKP,
D0333,Sugiabdi,
D0333,mengatakan,
D0333,peristiwa,
D0333,itu,
D0333,terjadi,
D0333,di,
D0333,Desa,
D0333,Lawindra,
D0333,Kecamatan,
D0333,Mazino,
D0333,Rabu,
D0333,2912025,
D0333,Lalu,
D0333,pelaku,
D0333,ditangkap,
D0333,pagi,
D0333,tadi,
D0333,di,
D0333,rumah,
D0333,keluarganya,
D0333,di,
D0333,Desa,
D0333,Hilizalootano,
D0333,Laowo,
D0333,Dalam,
D0333,waktu,
D0333,kurang,
D0333,dari,
D0333,24,
D0333,jam,
D0333,terduga,
D0333,pelaku,
D0333,SN,
D0333,ditangkap,
D0333,di,
D0333,rumah,
D0333,keluarganya,
D0333,pada,
D0333,Kamis,
D0333,dini,
D0333,hari,
D0333,kata,
D0333,Sugiabdi,
D0333,Kamis,
D0333,301,
D0333,SCROLL,
D0333,TO,
D0333,CONTINUE,
D0333,WITH,
D0333,CONTENT,
D0333,Sugabdi,
D0333,menyebut,
D0333,saat,
D0333,kejadian,
D0333,korban,
D0333,tengah,
D0333,mengadakan,
D0333,acara,
D0333,keluarga,
D0333,Lalu,
D0333,tibatiba,
D0333,pelaku,
D0333,datang,
D0333,dan,
D0333,mengambil,
D0333,pisau,
D0333,yang,
D0333,digunakan,
D0333,untuk,
D0333,memotong,
D0333,daging,
D0333,saat,
D0333,acara,
D0333,keluarga,
D0333,tersebut,
D0333,Kemudian,
D0333,pelaku,
D0333,menikam,
D0333,korban,
D0333,di,
D0333,bagian,
D0333,bahu,
D0333,Saat,
D0333,acara,
D0333,keluarga,
D0333,yang,
D0333,kebetulan,
D0333,juga,
D0333,menggelar,
D0333,pemotongan,
D0333,daging,
D0333,SN,
D0333,secara,
D0333,spontan,
D0333,mengambil,
D0333,sebilah,
D0333,pisau,
D0333,yang,
D0333,digunakan,
D0333,dalam,
D0333,acara,
D0333,itu,
D0333,dan,
D0333,menikam,
D0333,korban,
D0333,dari,
D0333,bahu,
D0333,belakang,
D0333,ujarnya,
D0333,Warga,
D0333,yang,
D0333,berada,
D0333,di,
D0333,lokasi,
D0333,langsung,
D0333,berupaya,
D0333,menghentikan,
D0333,aksi,
D0333,pelaku,
D0333,tersebut,
D0333,dan,
D0333,membawa,
D0333,pelaku,
D0333,keluar,
D0333,rumah,
D0333,Setelah,
D0333,itu,
D0333,pelaku,
D0333,langsung,
D0333,pergi,
D0333,melarikan,
D0333,diri,
D0333,sementara,
D0333,korban,
D0333,dilarikan,
D0333,ke,
D0333,klinik,
D0333,terdekat,
D0333,Namun,
D0333,karena,
D0333,kondisinya,
D0333,memburuk,
D0333,korban,
D0333,dirujuk,
D0333,ke,
D0333,RS,
D0333,Gunungsitoli,
D0333,Nahas,
D0333,korban,
D0333,meninggal,
D0333,dunia,
D0333,di,
D0333,tengah,
D0333,perjalanan,
D0333,Dalam,
D0333,perjalanan,
D0333,menuju,
D0333,rumah,
D0333,sakit,
D0333,korban,
D0333,dinyatakan,
D0333,meninggal,
D0333,dunia,
D0333,ujarnya,
D0333,Peristiwa,
D0333,itu,
D0333,lalu,
D0333,dilaporkan,
D0333,keluarga,
D0333,korban,
D0333,ke,
D0333,Polres,
D0333,Nisel,
D0333,Pihak,
D0333,kepolisian,
D0333,pun,
D0333,langsung,
D0333,turun,
D0333,ke,
D0333,lokasi,
D0333,usai,
D0333,menerima,
D0333,laporan,
D0333,itu,
D0333,hingga,
D0333,akhirnya,
D0333,menangkap,
D0333,pelaku,
D0333,sekira,
D0333,pukul,
D0333,0530,
D0333,WIB,
D0333,Setelah,
D0333,ditangkap,
D0333,pelaku,
D0333,diboyong,
D0333,ke,
D0333,kantor,
D0333,polisi,
D0333,untuk,
D0333,proses,
D0333,pemeriksaan,
D0333,lebih,
D0333,lanjut,
D0333,Berdasarkan,
D0333,keterangan,
D0333,pelaku,
D0333,motifnya,
D0333,sampai,
D0333,tega,
D0333,membunuh,
D0333,korban,
D0333,karena,
D0333,kesal,
D0333,sering,
D0333,diejek,
D0333,mabukmabukan,
D0333,Dari,
D0333,keterangan,
D0333,terduga,
D0333,pelaku,
D0333,saat,
D0333,dimintai,
D0333,keterangannya,
D0333,dia,
D0333,merasa,
D0333,tidak,
D0333,senang,
D0333,dengan,
D0333,korban,
D0333,yang,
D0333,diduga,
D0333,sering,
D0333,mengejeknya,
D0333,karena,
D0333,kebiasaan,
D0333,mabukmabukan,
D0333,pungkasnya,
D0333,Atas,
D0333,perbuatannya,
D0333,pelaku,
D0333,dijerat,
D0333,Pasal,
D0333,338,
D0333,KUHP,
D0333,Subs,
D0333,Pasal,
D0333,351,
D0333,Ayat,
D0333,3,
D0333,KUHPidana,
D0333,dengan,
D0333,ancaman,
D0333,hukuman,
D0333,15,
D0333,tahun,
D0333,penjara,
D0334,Tiga,
D0334,siswa,
D0334,Sekolah,
D0334,Menengah,
D0334,Atas,
D0334,SMA,
D0334,di,
D0334,Kota,
D0334,Batam,
D0334,Kepulauan,
D0334,Riau,
D0334,Kepri,
D0334,berinisial,
D0334,CMY,
D0334,16,
D0334,AR,
D0334,16,
D0334,dan,
D0334,NS,
D0334,16,
D0334,ditangkap,
D0334,polisi,
D0334,karena,
D0334,menjambret,
D0334,pasangan,
D0334,suami,
D0334,istri,
D0334,di,
D0334,kawasan,
D0334,Lubuk,
D0334,Baja,
D0334,Batam,
D0334,Korban,
D0334,terluka,
D0334,akibat,
D0334,aksi,
D0334,penjambretan,
D0334,tersebut,
D0334,Tim,
D0334,gabungan,
D0334,Unit,
D0334,Reskrim,
D0334,Polsek,
D0334,Lubuk,
D0334,Baja,
D0334,dan,
D0334,Jatanras,
D0334,Polda,
D0334,Kepri,
D0334,menangkap,
D0334,3,
D0334,pelaku,
D0334,penjambretan,
D0334,yang,
D0334,beraksi,
D0334,di,
D0334,depan,
D0334,SPBU,
D0334,Jalan,
D0334,Yos,
D0334,Sudarso,
D0334,Ketiganya,
D0334,masih,
D0334,di,
D0334,bawah,
D0334,umur,
D0334,dan,
D0334,berstatus,
D0334,pelajar,
D0334,kata,
D0334,Kanit,
D0334,Reskrim,
D0334,Polsek,
D0334,Lubuk,
D0334,Baja,
D0334,Iptu,
D0334,Noval,
D0334,Adimas,
D0334,Ardianto,
D0334,Rabu,
D0334,2912025,
D0334,Kronologi,
D0334,penjambretan,
D0334,itu,
D0334,bermula,
D0334,saat,
D0334,korban,
D0334,yang,
D0334,merupakan,
D0334,pasangan,
D0334,suami,
D0334,istri,
D0334,hendak,
D0334,pulang,
D0334,ke,
D0334,rumahnya,
D0334,dengan,
D0334,sepeda,
D0334,motor,
D0334,pada,
D0334,Jumat,
D0334,241,
D0334,dini,
D0334,hari,
D0334,Saat,
D0334,tiba,
D0334,di,
D0334,depan,
D0334,SPBU,
D0334,Jalan,
D0334,Yos,
D0334,Sudarso,
D0334,korban,
D0334,dipepet,
D0334,pelaku,
D0334,yang,
D0334,mengendarai,
D0334,sepeda,
D0334,motor,
D0334,SCROLL,
D0334,TO,
D0334,CONTINUE,
D0334,WITH,
D0334,CONTENT,
D0334,Saat,
D0334,menghampiri,
D0334,korban,
D0334,pelaku,
D0334,langsung,
D0334,menarik,
D0334,paksa,
D0334,tas,
D0334,yang,
D0334,digunakan,
D0334,oleh,
D0334,istri,
D0334,korban,
D0334,dan,
D0334,terjadi,
D0334,tarik,
D0334,menarik,
D0334,tas,
D0334,dengan,
D0334,salah,
D0334,satu,
D0334,pelaku,
D0334,Akibatnya,
D0334,membuat,
D0334,korban,
D0334,dan,
D0334,istri,
D0334,terjatuh,
D0334,dari,
D0334,sepeda,
D0334,motor,
D0334,yang,
D0334,dikendarai,
D0334,ujarnya,
D0334,Akibatnya,
D0334,istri,
D0334,korban,
D0334,mengalami,
D0334,patah,
D0334,tulang,
D0334,bagian,
D0334,bahu,
D0334,dan,
D0334,luka,
D0334,bagian,
D0334,muka,
D0334,Untuk,
D0334,korban,
D0334,sendiri,
D0334,mengalami,
D0334,luka,
D0334,di,
D0334,bagian,
D0334,tangan,
D0334,dan,
D0334,wajah,
D0334,Para,
D0334,pelaku,
D0334,langsung,
D0334,melarikan,
D0334,diri,
D0334,Kemudian,
D0334,kejadian,
D0334,itu,
D0334,dilaporkan,
D0334,ke,
D0334,Polsek,
D0334,Lubuk,
D0334,Baja,
D0334,oleh,
D0334,korban,
D0334,untuk,
D0334,proses,
D0334,lebih,
D0334,lanjut,
D0334,ujarnya,
D0334,Dari,
D0334,laporan,
D0334,korban,
D0334,polisi,
D0334,kemudian,
D0334,melakukan,
D0334,penyelidikan,
D0334,Hasilnya,
D0334,polisi,
D0334,mendeteksi,
D0334,keberadaan,
D0334,salah,
D0334,satu,
D0334,pelaku,
D0334,di,
D0334,kawasan,
D0334,Sengkuang,
D0334,Batu,
D0334,Ampar,
D0334,Saat,
D0334,tim,
D0334,Jatanras,
D0334,Polda,
D0334,Kepri,
D0334,dan,
D0334,Opsnal,
D0334,Reskrim,
D0334,Polsek,
D0334,Lubuk,
D0334,Baja,
D0334,mendatangi,
D0334,lokasi,
D0334,yang,
D0334,dicurigai,
D0334,di,
D0334,dapati,
D0334,seorang,
D0334,pelaku,
D0334,berinisial,
D0334,AR,
D0334,pada,
D0334,Selasa,
D0334,281,
D0334,Dari,
D0334,hasil,
D0334,interogasi,
D0334,pelaku,
D0334,mengakui,
D0334,aksi,
D0334,penjambretan,
D0334,yang,
D0334,di,
D0334,dilakukan,
D0334,bersama,
D0334,dua,
D0334,rekannya,
D0334,ujarnya,
D0334,Dari,
D0334,penangkapan,
D0334,AR,
D0334,polisi,
D0334,kemudian,
D0334,melakukan,
D0334,pengembangan,
D0334,dan,
D0334,menangkap,
D0334,dua,
D0334,pelaku,
D0334,lainnya,
D0334,yakni,
D0334,NS,
D0334,dan,
D0334,CMY,
D0334,Keduanya,
D0334,juga,
D0334,ditangkap,
D0334,di,
D0334,kawasan,
D0334,Sengkuang,
D0334,Batu,
D0334,Ampar,
D0334,Kemudian,
D0334,dilakukan,
D0334,pengembangan,
D0334,dan,
D0334,tim,
D0334,menangkap,
D0334,NS,
D0334,dan,
D0334,CMY,
D0334,Ketiga,
D0334,pelaku,
D0334,dan,
D0334,barang,
D0334,bukti,
D0334,kemudahan,
D0334,dibawa,
D0334,ke,
D0334,Polsek,
D0334,Lubuk,
D0334,Baja,
D0334,untuk,
D0334,pemeriksaan,
D0334,lebih,
D0334,lanjut,
D0334,ujarnya,
D0334,Polisi,
D0334,juga,
D0334,menyita,
D0334,sejumlah,
D0334,barang,
D0334,bukti,
D0334,diantaranya,
D0334,satu,
D0334,unit,
D0334,sepeda,
D0334,motor,
D0334,Yamaha,
D0334,WR,
D0334,hitam,
D0334,yang,
D0334,digunakan,
D0334,para,
D0334,pelaku,
D0334,satu,
D0334,unit,
D0334,handphone,
D0334,Vivo,
D0334,Y17S,
D0334,warna,
D0334,forest,
D0334,green,
D0334,Satu,
D0334,unit,
D0334,handphone,
D0334,Vivo,
D0334,Y17S,
D0334,satu,
D0334,unit,
D0334,handphone,
D0334,Tecno,
D0334,Spark,
D0334,warna,
D0334,biru,
D0334,dan,
D0334,satu,
D0334,unit,
D0334,iPhone,
D0334,12,
D0334,Pro,
D0334,Max,
D0334,warna,
D0334,ocean,
D0334,blue,
D0334,Dari,
D0334,pemeriksaan,
D0334,polisi,
D0334,ketiga,
D0334,pelaku,
D0334,mengaku,
D0334,baru,
D0334,pertama,
D0334,kali,
D0334,melakukan,
D0334,aksi,
D0334,penjambretan,
D0334,Namun,
D0334,polisi,
D0334,masih,
D0334,mendalami,
D0334,pengakuan,
D0334,para,
D0334,pelaku,
D0334,Ketiganya,
D0334,saat,
D0334,ini,
D0334,masih,
D0334,dalam,
D0334,pemeriksaan,
D0334,oleh,
D0334,penyidik,
D0334,untuk,
D0334,mendalami,
D0334,motif,
D0334,perbuatan,
D0334,para,
D0334,pelaku,
D0334,ujarnya,
D0335,Berbagai,
D0335,kasus,
D0335,kriminal,
D0335,terjadi,
D0335,di,
D0335,wilayah,
D0335,Sumatera,
D0335,Utara,
D0335,Sumut,
D0335,dalam,
D0335,sepekan,
D0335,ini,
D0335,Misalnya,
D0335,soal,
D0335,puluhan,
D0335,pemuda,
D0335,yang,
D0335,menyerang,
D0335,dan,
D0335,menjarah,
D0335,salah,
D0335,satu,
D0335,warung,
D0335,hingga,
D0335,personel,
D0335,polisi,
D0335,yang,
D0335,dilaporkan,
D0335,karena,
D0335,10,
D0335,tahun,
D0335,tidak,
D0335,membayarkan,
D0335,utang,
D0335,ke,
D0335,tetangganya,
D0335,Berikut,
D0335,detikSumut,
D0335,rangkum,
D0335,sejumlah,
D0335,kasus,
D0335,kriminal,
D0335,tersebut,
D0335,1,
D0335,Mahasiswa,
D0335,SerangJarah,
D0335,Warung,
D0335,saat,
D0335,Cari,
D0335,Lawan,
D0335,SCROLL,
D0335,TO,
D0335,CONTINUE,
D0335,WITH,
D0335,CONTENT,
D0335,Satu,
D0335,video,
D0335,yang,
D0335,menunjukkan,
D0335,puluhan,
D0335,pemuda,
D0335,menyerang,
D0335,dan,
D0335,menjarah,
D0335,salah,
D0335,satu,
D0335,warung,
D0335,kelontong,
D0335,di,
D0335,Jalan,
D0335,Karya,
D0335,Kecamatan,
D0335,Medan,
D0335,Barat,
D0335,viral,
D0335,di,
D0335,media,
D0335,sosial,
D0335,Peristiwa,
D0335,itu,
D0335,terjadi,
D0335,pada,
D0335,Kamis,
D0335,1612025,
D0335,malam,
D0335,Kapolrestabes,
D0335,Medan,
D0335,Kombes,
D0335,Gidion,
D0335,Arif,
D0335,Setyawan,
D0335,menyebut,
D0335,penyerangan,
D0335,dan,
D0335,penjarahan,
D0335,itu,
D0335,dilakukan,
D0335,31,
D0335,pemuda,
D0335,yang,
D0335,sebagiannya,
D0335,merupakan,
D0335,mahasiswa,
D0335,Fakultas,
D0335,Hukum,
D0335,Universitas,
D0335,HKBP,
D0335,Nommensen,
D0335,UHN,
D0335,Dari,
D0335,total,
D0335,tersebut,
D0335,sembilan,
D0335,di,
D0335,antaranya,
D0335,telah,
D0335,ditangkap,
D0335,Semuanya,
D0335,kurang,
D0335,lebih,
D0335,ada,
D0335,31,
D0335,orang,
D0335,Kita,
D0335,sementara,
D0335,mengamankan,
D0335,sembilan,
D0335,orang,
D0335,dan,
D0335,semuanya,
D0335,kami,
D0335,tetapkan,
D0335,tersangka,
D0335,dan,
D0335,kami,
D0335,lakukan,
D0335,penahanan,
D0335,sebagai,
D0335,proses,
D0335,penyidikan,
D0335,kata,
D0335,Gidion,
D0335,saat,
D0335,konferensi,
D0335,pers,
D0335,di,
D0335,Polsek,
D0335,Medan,
D0335,Barat,
D0335,Senin,
D0335,2011,
D0335,Gidion,
D0335,membantah,
D0335,isu,
D0335,yang,
D0335,menyebutkan,
D0335,bahwa,
D0335,para,
D0335,pelaku,
D0335,adalah,
D0335,geng,
D0335,motor,
D0335,Dari,
D0335,total,
D0335,yang,
D0335,diamankan,
D0335,tersebut,
D0335,tujuh,
D0335,di,
D0335,antaranya,
D0335,merupakan,
D0335,mahasiswa,
D0335,fakultas,
D0335,hukum,
D0335,sedangkan,
D0335,dua,
D0335,orang,
D0335,lainnya,
D0335,adalah,
D0335,teman,
D0335,para,
D0335,pelaku,
D0335,Adapun,
D0335,kesembilan,
D0335,pelaku,
D0335,yang,
D0335,ditangkap,
D0335,adalah,
D0335,FN,
D0335,25,
D0335,OS,
D0335,21,
D0335,SS,
D0335,20,
D0335,TS,
D0335,21,
D0335,JS,
D0335,20,
D0335,RS,
D0335,22,
D0335,PIL,
D0335,19,
D0335,FS,
D0335,19,
D0335,dan,
D0335,RJT,
D0335,18,
D0335,Mantan,
D0335,Kapolres,
D0335,Jakarta,
D0335,Utara,
D0335,itu,
D0335,menyebut,
D0335,saat,
D0335,kejadian,
D0335,para,
D0335,pelaku,
D0335,hendak,
D0335,mencari,
D0335,lawan,
D0335,mereka,
D0335,dari,
D0335,fakultas,
D0335,teknik,
D0335,Setelah,
D0335,dicari,
D0335,mereka,
D0335,menemukan,
D0335,dua,
D0335,anak,
D0335,fakultas,
D0335,teknik,
D0335,tengah,
D0335,berada,
D0335,di,
D0335,warung,
D0335,tersebut,
D0335,Alhasil,
D0335,para,
D0335,pelaku,
D0335,memutuskan,
D0335,untuk,
D0335,menyerang,
D0335,warung,
D0335,itu,
D0335,Akibat,
D0335,ulah,
D0335,pelaku,
D0335,ada,
D0335,dua,
D0335,karyawan,
D0335,warung,
D0335,yang,
D0335,mengalami,
D0335,lukaluka,
D0335,Kanit,
D0335,Reskrim,
D0335,Polsek,
D0335,Medan,
D0335,Barat,
D0335,Iptu,
D0335,Darman,
D0335,Lumban,
D0335,Raja,
D0335,menyebut,
D0335,bahwa,
D0335,penyerangan,
D0335,itu,
D0335,adalah,
D0335,aksi,
D0335,balasan,
D0335,Sebab,
D0335,sebelumnya,
D0335,pada,
D0335,Kamis,
D0335,161,
D0335,sekitar,
D0335,pukul,
D0335,2030,
D0335,WIB,
D0335,mahasiswa,
D0335,fakultas,
D0335,teknik,
D0335,menyerang,
D0335,tempat,
D0335,tongkrongan,
D0335,mahasiswa,
D0335,fakultas,
D0335,hukum,
D0335,Sementara,
D0335,aksi,
D0335,penyerangan,
D0335,di,
D0335,warung,
D0335,itu,
D0335,terjadi,
D0335,pada,
D0335,pukul,
D0335,2330,
D0335,WIB,
D0335,Motifnya,
D0335,adalah,
D0335,untuk,
D0335,melakukan,
D0335,serangan,
D0335,balasan,
D0335,terhadap,
D0335,mahasiswa,
D0335,fakultas,
D0335,teknik,
D0335,yang,
D0335,mana,
D0335,sebelumnya,
D0335,pada,
D0335,Kamis,
D0335,sekira,
D0335,pukul,
D0335,2030,
D0335,WIB,
D0335,mahasiswa,
D0335,fakultas,
D0335,teknik,
D0335,menyerang,
D0335,warung,
D0335,yang,
D0335,berada,
D0335,di,
D0335,depan,
D0335,kampus,
D0335,yang,
D0335,merupakan,
D0335,tempat,
D0335,tongkrongan,
D0335,fakultas,
D0335,hukum,
D0335,jelasnya,
D0335,Alhasil,
D0335,mahasiswa,
D0335,fakultas,
D0335,hukum,
D0335,itu,
D0335,berkeliling,
D0335,dan,
D0335,mencari,
D0335,fakultas,
D0335,teknik,
D0335,tersebut,
D0335,Lalu,
D0335,saat,
D0335,melintas,
D0335,di,
D0335,Jalan,
D0335,Karya,
D0335,mereka,
D0335,melihat,
D0335,dua,
D0335,mahasiswa,
D0335,fakultas,
D0335,teknik,
D0335,tengah,
D0335,berada,
D0335,di,
D0335,warung,
D0335,tersebut,
D0335,2,
D0335,Pria,
D0335,Tipu,
D0335,Kerabat,
D0335,Rp,
D0335,100,
D0335,Juta,
D0335,Modus,
D0335,Bisa,
D0335,Luluskan,
D0335,PPPK,
D0335,Seorang,
D0335,pria,
D0335,bernama,
D0335,M,
D0335,Hudian,
D0335,Ambril,
D0335,45,
D0335,menipu,
D0335,keluarganya,
D0335,sebanyak,
D0335,Rp,
D0335,100,
D0335,juta,
D0335,dengan,
D0335,modus,
D0335,bisa,
D0335,meluluskan,
D0335,korban,
D0335,menjadi,
D0335,Pegawai,
D0335,Pemerintah,
D0335,dengan,
D0335,Perjanjian,
D0335,Kerja,
D0335,PPPK,
D0335,Saat,
D0335,ini,
D0335,pelaku,
D0335,telah,
D0335,diamankan,
D0335,petugas,
D0335,kepolisian,
D0335,Kapolres,
D0335,Asahan,
D0335,AKBP,
D0335,Afdhal,
D0335,Junaidi,
D0335,mengatakan,
D0335,peristiwa,
D0335,itu,
D0335,berawal,
D0335,pada,
D0335,18,
D0335,Oktober,
D0335,2024,
D0335,Saat,
D0335,itu,
D0335,korban,
D0335,Novia,
D0335,mendaftar,
D0335,ujian,
D0335,seleksi,
D0335,PPPK,
D0335,di,
D0335,Dinas,
D0335,Sosial,
D0335,Kabupaten,
D0335,Asahan,
D0335,Lalu,
D0335,pada,
D0335,akhir,
D0335,bulan,
D0335,Oktober,
D0335,2024,
D0335,orang,
D0335,tua,
D0335,korban,
